--- Algorithmic Trading Bot ---
Starting trading engine. Press Ctrl+C to stop.
Market is closed. Waiting for next open in 0d 0h 8m...
Market is closed. Waiting for next open in 0d 0h 7m...
Market is closed. Waiting for next open in 0d 0h 6m...
Market is closed. Waiting for next open in 0d 0h 5m...
Market is closed. Waiting for next open in 0d 0h 4m...
Market is closed. Waiting for next open in 0d 0h 3m...
Market is closed. Waiting for next open in 0d 0h 2m...
Market is closed. Waiting for next open in 0d 0h 1m...
Market is closed. Waiting for next open in 0d 0h 0m...
Market is open. Starting trading engine...
11:56:42 ET | SIGNAL: SELL | Submitting market order for 425 shares.
11:57:13 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: ($20.78)
11:57:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: ($54.78)
11:58:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: ($20.78)
11:58:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: ($42.03)
11:59:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: ($71.70)
11:59:46 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: ($37.78)
12:00:17 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $30.22
12:00:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $34.47
12:01:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $51.47
12:01:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $115.22
12:02:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $115.22
12:02:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $85.47
12:03:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $89.72
12:03:52 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $76.97
12:04:23 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $85.47
12:04:54 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $123.72
12:05:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $147.10
12:05:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $166.22
12:06:26 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $187.47
12:06:56 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $244.85
12:07:27 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $174.72
12:07:58 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $200.22
12:08:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $183.22
12:08:59 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $217.22
12:09:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $208.72
12:10:00 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $225.72
12:10:31 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $208.72
12:11:02 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $225.72
12:11:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $204.47
12:12:03 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $204.47
12:12:34 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $246.93
12:13:05 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $212.97
12:13:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $200.22
12:14:06 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $203.83
12:14:37 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $250.41
12:15:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $263.97
12:15:38 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $293.72
12:16:09 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $289.47
12:16:40 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $336.22
12:17:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $346.63
12:17:41 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $382.97
12:18:12 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $334.10
12:18:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $312.85
12:19:13 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $323.47
12:19:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $374.47
12:20:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $366.01
12:20:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $292.02
12:21:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $293.72
12:21:47 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $327.72
12:22:18 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $361.72
12:22:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $359.60
12:23:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $357.47
12:23:50 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $361.72
12:24:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $402.10
12:24:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $387.22
12:25:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $416.97
12:25:52 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $370.22
12:26:23 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $412.72
12:26:54 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $433.97
12:27:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $446.72
12:27:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $447.53
12:28:26 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $404.22
12:28:57 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $370.22
12:29:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $354.11
12:29:58 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $365.97
12:30:29 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $340.47
12:31:00 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $361.72
12:31:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $408.47
12:32:01 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $463.72
12:32:32 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
12:33:03 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
12:33:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $589.10
12:34:04 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $612.47
12:34:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $544.43
12:35:06 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
12:35:36 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $523.22
12:36:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $599.72
12:36:38 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $631.60
12:37:08 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
12:37:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
12:38:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $714.47
12:38:40 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
12:39:11 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $633.72
12:39:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $620.97
12:40:12 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $629.47
12:40:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $627.35
12:41:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
12:41:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $557.22
12:42:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $576.35
12:42:47 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $547.87
12:43:17 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $548.72
12:43:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $463.72
12:44:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $484.97
12:44:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $552.97
12:45:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $603.97
12:45:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $676.22
12:46:21 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $659.22
12:46:52 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
12:47:23 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $756.97
12:47:54 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $731.47
12:48:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
12:48:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $731.47
12:49:25 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
12:49:56 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $714.47
12:50:27 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $654.97
12:50:58 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $608.22
12:51:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $616.72
12:51:59 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $608.22
12:52:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $650.72
12:53:00 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $659.26
12:53:31 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $631.60
12:54:02 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $584.85
12:54:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
12:55:03 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $514.72
12:55:34 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $489.22
12:56:05 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $514.72
12:56:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $557.22
12:57:06 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $548.72
12:57:37 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $553.44
12:58:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
12:58:38 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $633.72
12:59:09 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $661.35
12:59:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $612.47
13:00:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $595.47
13:00:41 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $620.97
13:01:12 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $548.72
13:01:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $606.10
13:02:13 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $634.15
13:02:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $667.72
13:03:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $720.85
13:03:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $735.72
13:04:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $718.72
13:04:46 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $756.97
13:05:17 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
13:05:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $778.22
13:06:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $756.97
13:06:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $718.72
13:07:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $742.10
13:07:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $763.35
13:08:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $780.39
13:08:52 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $803.72
13:09:23 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $799.47
13:09:54 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $790.97
13:10:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $732.32
13:10:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $697.47
13:11:26 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $667.72
13:11:56 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $744.22
13:12:27 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $680.47
13:12:58 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $744.22
13:13:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $744.22
13:13:59 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $748.47
13:14:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $748.47
13:15:01 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $786.72
13:15:31 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $816.47
13:16:02 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $773.97
13:16:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $762.33
13:17:03 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $768.87
13:17:34 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $748.47
13:18:05 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
13:18:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $712.35
13:19:06 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $663.47
13:19:37 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $663.47
13:20:08 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
13:20:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $676.22
13:21:09 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $676.22
13:21:40 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $676.22
13:22:11 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $690.76
13:22:41 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
13:23:12 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $629.47
13:23:43 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $567.80
13:24:13 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $569.97
13:24:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $557.22
13:25:15 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $518.97
13:25:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $578.47
13:26:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $667.72
13:26:47 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $642.22
13:27:18 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $633.72
13:27:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $672.01
13:28:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $597.60
13:28:50 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $599.72
13:29:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $603.97
13:29:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $625.22
13:30:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $569.97
13:30:52 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $603.97
13:31:23 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $650.68
13:31:54 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $680.47
13:32:25 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $603.97
13:32:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
13:33:26 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $582.72
13:33:57 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $627.35
13:34:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $629.47
13:34:58 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $640.10
13:35:29 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $629.47
13:36:00 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $629.90
13:36:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $612.47
13:37:01 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $642.22
13:37:32 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $663.47
13:38:02 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $654.97
13:38:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $625.22
13:39:04 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $680.47
13:39:34 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $684.72
13:40:05 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
13:40:36 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $739.97
13:41:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $727.22
13:41:38 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $718.72
13:42:09 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $710.22
13:42:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $688.97
13:43:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
13:43:41 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $693.22
13:44:11 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $676.22
13:44:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $654.97
13:45:13 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $654.97
13:45:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $659.22
13:46:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $693.22
13:46:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $754.85
13:47:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $710.22
13:47:46 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $703.85
13:48:17 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $714.47
13:48:48 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $761.22
13:49:18 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $795.22
13:49:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $782.47
13:50:20 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $786.72
13:50:50 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $780.35
13:51:21 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $884.47
13:51:52 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $884.47
13:52:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $897.22
13:52:53 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $1,016.22
13:53:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $949.07
13:53:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $948.22
13:54:25 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $905.72
13:54:56 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $837.72
13:55:27 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $841.97
13:55:57 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $839.85
13:56:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $837.72
13:56:59 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $901.47
13:57:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $871.72
13:58:01 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $914.22
13:58:31 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $876.40
13:59:02 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $926.16
13:59:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $901.60
14:00:04 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $871.72
14:00:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $886.60
14:01:05 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $905.72
14:01:36 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $912.73
14:02:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $875.97
14:02:37 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $901.47
14:03:08 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $905.72
14:03:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $888.72
14:04:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $901.47
14:04:40 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $943.97
14:05:11 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $937.60
14:05:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $922.72
14:06:12 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $858.97
14:06:43 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $854.72
14:07:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $858.97
14:07:44 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $812.22
14:08:15 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $875.97
14:08:46 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $897.22
14:09:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $897.22
14:09:47 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $859.14
14:10:18 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $820.72
14:10:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $731.47
14:11:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $701.72
14:11:50 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $718.72
14:12:21 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $686.85
14:12:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $712.35
14:13:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $697.47
14:13:53 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $650.72
14:14:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $684.72
14:14:54 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $676.22
14:15:25 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $693.22
14:15:56 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $638.31
14:16:26 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $606.27
14:16:57 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $597.94
14:17:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $620.97
14:17:58 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $591.22
14:18:29 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $599.72
14:19:00 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
14:19:30 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
14:20:01 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $569.97
14:20:32 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
14:21:03 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $552.97
14:21:33 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $519.01
14:22:04 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $535.97
14:22:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $533.63
14:23:06 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $499.85
14:23:36 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
14:24:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
14:24:38 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $580.60
14:25:08 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $612.47
14:25:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $657.44
14:26:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $620.97
14:26:40 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $620.97
14:27:11 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $614.60
14:27:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $616.72
14:28:12 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
14:28:43 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $583.27
14:29:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
14:29:45 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $562.02
14:30:15 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $531.76
14:30:46 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $576.35
14:31:16 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
14:31:47 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $625.22
14:32:18 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $612.47
14:32:49 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $616.76
14:33:19 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $599.72
14:33:50 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $599.72
14:34:21 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $593.35
14:34:51 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $574.22
14:35:22 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $582.72
14:35:53 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $552.97
14:36:24 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $595.47
14:36:55 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $591.22
14:37:25 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $578.47
14:37:56 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $597.60
14:38:27 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $663.47
14:38:57 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $688.97
14:39:28 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $705.97
14:39:59 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $703.85
14:40:29 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $756.46
14:41:00 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $748.47
14:41:31 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $773.93
14:42:01 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $797.69
14:42:32 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $769.72
14:43:03 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $719.02
14:43:34 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $735.72
14:44:04 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $735.72
14:44:35 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $680.47
14:45:06 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
14:45:36 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $665.60
14:46:07 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $669.63
14:46:38 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $642.22
14:47:08 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $629.47
14:47:39 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $591.22
14:48:10 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $591.22
14:48:41 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $595.47
14:49:11 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $586.97
14:49:42 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $616.72
14:50:13 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $606.10
14:50:43 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $667.72
14:51:14 ET | HOLDING  | Side: Sell, Qty:  -425, P/L: $671.97
