EntryTime,Signal,EntryPrice,ExitPrice,ProfitLoss
01/02/2025 14:30:00,Buy,512.43,516.142,1557.2867180
01/02/2025 15:15:00,Sell,514.6365,512.54,772.46093400
01/02/2025 15:25:00,Buy,513.05,513.5694,2.99033730
01/02/2025 15:55:00,Sell,512.7094,510.8557,660.22338540
01/02/2025 16:05:00,Buy,511.5,514.3006,1130.12365180
01/02/2025 16:50:00,Sell,513.36,513.0025,-77.06221875
01/02/2025 17:15:00,Sell,513.197,507.25,2691.2043675
01/02/2025 17:45:00,Buy,506.15,507.92,640.323255
01/02/2025 18:00:00,Buy,506.27,507.8679,554.14217340
01/02/2025 18:10:00,Buy,506.82,508.76,727.562680
01/02/2025 19:30:00,Buy,508.39,510.05,584.596240
01/02/2025 20:15:00,Sell,509.91,509.85,-228.539040
01/02/2025 20:25:00,Buy,509.82,510.64,157.363160
01/03/2025 14:30:00,Buy,514.2197,516.09,682.99315560
01/03/2025 14:40:00,Buy,516.343,516.37,-246.1463195
01/03/2025 15:05:00,Sell,515.92,514.61,399.751705
01/03/2025 15:15:00,Buy,513.95,515.29,416.816900
01/03/2025 15:45:00,Buy,515.21,515.27,-229.896200
01/03/2025 16:00:00,Buy,515.875,515.78,-307.8570600
01/03/2025 16:25:00,Sell,516.44,517.05,-566.752735
01/03/2025 16:35:00,Sell,517.1119,517.25,-328.29575595
01/03/2025 18:15:00,Buy,517.75,518.7462,238.97595000
01/03/2025 18:40:00,Sell,518.83,518.26,25.676045
01/06/2025 14:30:00,Buy,525.17,526.34,317.612785
01/06/2025 14:50:00,Sell,526.37,526.045,-99.1952975
01/06/2025 15:00:00,Buy,526.14,527.04,184.091130
01/06/2025 15:25:00,Sell,527.46,527,-33.077160
01/06/2025 16:10:00,Sell,527.54,523.38,1788.193680
01/06/2025 19:00:00,Buy,522.92,523.555,55.7694875
01/06/2025 19:25:00,Buy,523.49,523.36,-326.059075
01/06/2025 19:35:00,Sell,523.22,522.34,178.252780
01/06/2025 20:00:00,Buy,522.91,523.92,242.805915
01/06/2025 20:30:00,Buy,524.02,524.7,77.664360
01/07/2025 14:30:00,Buy,524.6,525.03,-47.217870
01/07/2025 14:45:00,Buy,524.82,524.7838,-279.37894620
01/07/2025 14:55:00,Sell,523.65,520.207,1457.6146785
01/07/2025 15:10:00,Buy,520.53,521.05,-0.398160
01/07/2025 15:25:00,Sell,520.41,518.65,625.196880
01/07/2025 15:35:00,Buy,516.86,519.76,1212.280210
01/07/2025 16:00:00,Sell,519.6668,518.92,115.80085940
01/07/2025 16:15:00,Buy,519.05,519.604,17.6832300
01/07/2025 16:25:00,Sell,519.97,517.3,1095.044785
01/07/2025 17:00:00,Buy,517.2,517.79,37.195065
01/07/2025 17:15:00,Sell,517.689,516.833,173.7731070
01/07/2025 17:30:00,Sell,517.51,516.94,27.126350
01/07/2025 17:40:00,Buy,516.6,518.42,670.782350
