EntryTime,Signal,EntryPrice,ExitPrice,ProfitLoss
01/02/2025 14:30:00,Buy,512.43,516.08,1527.107815
01/02/2025 15:10:00,Sell,516.142,512.54,1503.6899330
01/02/2025 15:25:00,Buy,513.05,513.5694,3.00251790
01/02/2025 15:55:00,Sell,512.7094,510.8557,661.56530285
01/02/2025 16:05:00,Buy,511.5,514.3006,1132.41135150
01/02/2025 16:50:00,Sell,513.36,513.0025,-77.21790000
01/02/2025 17:10:00,Sell,513.87,509.73,1795.959000
01/02/2025 17:30:00,Sell,508.71,506.15,1034.495280
01/02/2025 17:50:00,Buy,507.2049,507.8679,78.82004520
01/02/2025 18:10:00,Buy,506.82,507.6725,175.38890500
01/02/2025 18:30:00,Buy,506.15,507.78,571.624815
01/02/2025 19:10:00,Buy,507.67,510.05,952.410260
01/02/2025 20:20:00,Buy,509.85,510.64,142.115540
01/03/2025 14:30:00,Buy,514.2197,516.09,682.99315560
01/03/2025 14:40:00,Buy,516.343,516.37,-246.1463195
01/03/2025 15:05:00,Sell,515.92,514.61,399.751705
01/03/2025 15:15:00,Buy,513.95,514.72,129.366490
01/03/2025 15:40:00,Sell,515.29,515.21,-219.801250
01/03/2025 15:50:00,Buy,514.79,515.27,-17.690150
01/03/2025 16:00:00,Buy,515.875,516.44,24.6166200
01/03/2025 16:30:00,Buy,517.05,517.1119,-228.95601785
01/03/2025 17:10:00,Sell,517.08,517.75,-596.082330
01/03/2025 18:30:00,Sell,518.23,518.26,-274.122500
01/06/2025 14:30:00,Buy,525.17,526.34,317.612785
01/06/2025 14:50:00,Buy,526.37,527.02,60.666060
01/06/2025 15:30:00,Buy,527,527.2912,-116.08523520
01/06/2025 16:00:00,Sell,527.485,523.38,1757.5676425
01/06/2025 19:00:00,Buy,522.92,523.45,3.400685
01/06/2025 19:15:00,Buy,523.37,523.49,-201.311570
01/06/2025 19:30:00,Sell,523.36,522.34,247.580700
01/06/2025 20:00:00,Buy,522.91,523.94,252.780925
01/06/2025 20:25:00,Sell,523.92,524.02,-311.361030
01/06/2025 20:35:00,Buy,523.72,524.27,12.950490
01/06/2025 20:55:00,Sell,524.52,524.7,-350.191170
01/07/2025 14:30:00,Buy,524.6,525.03,-47.123055
01/07/2025 14:45:00,Buy,524.82,523.65,-840.340560
01/07/2025 15:00:00,Sell,521.03,520.207,150.5859870
01/07/2025 15:10:00,Buy,520.53,521.05,-0.394210
01/07/2025 15:25:00,Sell,520.41,518.65,618.994530
01/07/2025 15:35:00,Buy,516.86,519.76,1200.371760
01/07/2025 16:00:00,Sell,519.6668,518.92,114.43581980
01/07/2025 16:15:00,Buy,519.05,519.97,201.846960
01/07/2025 16:30:00,Sell,518.9,517.3,546.35950
01/07/2025 16:55:00,Sell,517.03,516.833,-162.5252020
01/07/2025 17:30:00,Sell,517.51,516.94,26.756925
01/07/2025 17:40:00,Buy,516.6,518.42,661.664920
01/07/2025 18:15:00,Sell,518.52,517.3,355.959630
01/07/2025 18:45:00,Sell,517.17,517.2,-278.517165
01/07/2025 18:55:00,Buy,517.15,517.281,-196.5836895
01/07/2025 19:05:00,Sell,517.72,516.69,260.499860
01/07/2025 19:40:00,Sell,517.1,516.48,52.533890
01/07/2025 19:50:00,Sell,516.6999,514.4228,896.62317285
01/07/2025 20:30:00,Buy,513.83,515.57,629.804200
01/08/2025 14:30:00,Sell,515.46,513.77,604.147890
01/08/2025 14:40:00,Buy,515.11,515,-321.903325
01/08/2025 15:10:00,Buy,512.38,514.36,758.247710
01/08/2025 15:40:00,Buy,513.97,514.11,-193.378680
01/08/2025 15:50:00,Sell,514.89,514.15,116.347680
01/08/2025 16:05:00,Sell,514.239,514.57,-437.0741265
01/08/2025 16:30:00,Sell,515.1601,514.836,-98.31249575
01/08/2025 17:05:00,Sell,514.3958,511.14,1415.40456360
01/08/2025 17:30:00,Buy,511.5861,513,469.73722095
01/08/2025 18:00:00,Buy,514.28,515.785,513.7931325
01/08/2025 18:30:00,Sell,515.24,514.77,-23.357595
01/08/2025 18:50:00,Buy,513.63,515.975,953.5328975
01/08/2025 19:10:00,Sell,514.44,515.62,-884.805660
01/08/2025 19:20:00,Sell,515.9,514.81,298.240755
01/08/2025 19:40:00,Buy,514.666,515.06,-62.9696230
01/08/2025 20:10:00,Buy,513.8701,514.74,185.26496895
01/08/2025 20:20:00,Sell,515.035,514.54,-10.2895000
01/08/2025 20:35:00,Buy,514.123,515.3101,350.31177745
01/10/2025 14:30:00,Buy,510.68,509.185,-1054.5944950
01/10/2025 14:40:00,Buy,509.77,507.75,-1325.070240
