EntryTime,Signal,EntryPrice,ExitPrice,ProfitLoss
01/02/2020 14:30:00,Buy,214.73,215.04,110.713860
01/02/2020 14:40:00,Buy,214.955,214.78,-453.4159025
01/02/2020 14:55:00,Sell,215.07,214.47,446.866800
01/02/2020 15:15:00,Sell,214.315,214.37,-314.0533550
01/02/2020 15:30:00,Buy,214.34,214.2,-412.724550
01/02/2020 15:55:00,Sell,214.62,216,-1852.154910
01/02/2020 20:55:00,Sell,216.14,216.11,-213.113125
01/03/2020 14:30:00,Buy,214.56,214.89,132.796800
01/03/2020 14:45:00,Buy,214.78,214.675,-368.3260800
01/03/2020 15:30:00,Sell,214.69,214.68,-235.387750
01/03/2020 15:50:00,Buy,214.455,214.23,-505.6832175
01/03/2020 16:10:00,Buy,214.39,214.63,29.288010
01/03/2020 16:50:00,Sell,214.84,215.2,-658.972920
01/03/2020 18:10:00,Buy,215.185,214.6,-912.6773425
01/03/2020 19:05:00,Sell,214.55,214.43,-107.718600
01/03/2020 20:55:00,Buy,214.2,214.28,-153.302080
01/06/2020 14:30:00,Buy,213.08,213.12,-198.545700
01/06/2020 14:40:00,Buy,213.33,213.62,87.621125
01/06/2020 14:55:00,Buy,213.9,213.94,-198.616640
01/06/2020 15:10:00,Buy,214.11,214.29,-38.988000
01/06/2020 15:25:00,Sell,214.39,214.28,-118.733230
01/06/2020 17:15:00,Sell,214.32,214.45,-391.910130
01/06/2020 17:25:00,Buy,214.46,214.44,-266.335200
01/06/2020 17:40:00,Buy,214.5232,214.37,-416.91124440
01/06/2020 17:55:00,Sell,214.51,215.57,-1443.345280
01/07/2020 14:30:00,Buy,215.64,214.915,-1053.1108000
01/07/2020 14:45:00,Buy,215.14,215.02,-374.284360
01/07/2020 14:55:00,Sell,215.38,215.53,-407.116870
01/07/2020 15:05:00,Buy,215.57,215.75,-39.618260
01/07/2020 15:15:00,Sell,215.699,215.326,174.9686125
01/07/2020 15:35:00,Sell,215.38,215.44,-306.531330
01/07/2020 15:55:00,Sell,215.84,215.8007,-195.76106815
01/07/2020 16:45:00,Sell,215.65,215.74,-339.015755
01/07/2020 20:40:00,Buy,215.825,215.35,-764.4803625
01/08/2020 14:30:00,Buy,215.81,216,-28.573215
01/08/2020 14:50:00,Buy,216.1688,216.17,-236.68130940
01/08/2020 15:00:00,Sell,216.2101,215.7906,223.84961500
01/08/2020 15:45:00,Sell,215.51,216.37,-1188.913700
01/08/2020 16:35:00,Buy,216.8,217.24,243.717140
01/08/2020 17:10:00,Sell,217.0895,217.38,-554.44634700
01/08/2020 17:55:00,Buy,217.3884,217.32,-310.90056960
01/08/2020 18:05:00,Sell,217.33,217.2299,-127.37460565
01/08/2020 18:20:00,Sell,217.27,217.14,-94.791835
01/08/2020 20:55:00,Buy,217.11,217.33,3.021860
01/09/2020 14:30:00,Buy,219.187,219.06,-372.7750095
01/09/2020 14:45:00,Sell,218.985,218.96,-208.7144100
01/09/2020 15:00:00,Sell,218.89,218.8,-138.637220
01/09/2020 15:15:00,Buy,219.05,219.08,-203.055810
01/09/2020 15:35:00,Buy,219.255,219.09,-411.8329200
01/09/2020 16:05:00,Sell,218.985,218.8422,-81.59377920
01/09/2020 17:10:00,Sell,218.855,217.99,693.1310800
01/09/2020 17:35:00,Sell,218.06,218.32,-515.967010
01/09/2020 17:55:00,Sell,218.39,218.72,-589.696625
01/09/2020 20:30:00,Buy,218.68,219.06,172.570230
01/10/2020 14:30:00,Buy,219.325,219.12,-453.4938525
01/10/2020 14:40:00,Sell,219.3,219.7,-661.00650
01/10/2020 15:05:00,Buy,219.7347,219.54,-440.02626570
01/10/2020 15:15:00,Sell,219.64,219.59,-179.791900
01/10/2020 15:50:00,Sell,219.52,219.13,180.915500
01/10/2020 17:00:00,Sell,219.03,219.28,-498.711765
01/10/2020 18:20:00,Buy,219.19,219.1351,-290.50630300
01/10/2020 18:35:00,Sell,219.12,218.83,75.215475
01/10/2020 19:30:00,Buy,218.73,218.7539,-206.72730895
01/10/2020 19:40:00,Buy,218.6684,218.78,-113.65877620
01/10/2020 20:05:00,Sell,218.5496,218.2454,91.03645250
01/10/2020 20:40:00,Buy,218.2699,218.39,-104.32020690
01/13/2020 14:30:00,Sell,219.33,219.415,-321.7217325
01/13/2020 14:45:00,Sell,219.4821,219.41,-155.45008275
01/13/2020 14:55:00,Sell,219.68,219.63,-178.646715
01/13/2020 16:30:00,Sell,219.84,220.4759,-899.71690545
01/13/2020 18:15:00,Sell,220.5385,220.65,-346.70639700
01/13/2020 20:35:00,Sell,220.69,220.68,-219.533770
01/13/2020 20:50:00,Buy,220.92,220.95,-198.572400
01/14/2020 14:30:00,Buy,220.72,220.408,-553.8665600
01/14/2020 14:45:00,Sell,220.36,220.25,-114.606895
01/14/2020 15:05:00,Buy,220.47,220.57,-125.099760
01/14/2020 15:15:00,Buy,220.55,220.51,-270.169610
01/14/2020 15:25:00,Sell,220.54,220.36,-41.906200
01/14/2020 16:15:00,Sell,220.44,220.56,-352.758000
01/14/2020 18:50:00,Sell,220.4033,219.98,210.21714225
01/14/2020 19:15:00,Buy,220.07,220.24,-52.010735
01/14/2020 19:25:00,Buy,220.49,220.29,-435.103650
01/14/2020 20:05:00,Buy,220.19,220.04,-382.698910
01/14/2020 20:25:00,Sell,219.96,220.11,-382.616190
01/14/2020 20:50:00,Buy,219.89,220.18,72.203880
01/15/2020 14:30:00,Buy,220.486,220.84,137.3371100
01/15/2020 15:05:00,Sell,221.02,220.82,-21.505760
01/15/2020 15:20:00,Sell,220.69,220.483,-13.9805085
01/15/2020 18:50:00,Sell,220.0501,220.25,-433.49165160
01/15/2020 19:15:00,Buy,220.57,220.205,-601.7783500
01/15/2020 20:05:00,Sell,220.06,219.5737,273.94467820
01/15/2020 20:35:00,Buy,219.79,219.8901,-123.33225150
01/15/2020 20:55:00,Buy,220.17,220.23,-164.685600
01/16/2020 14:30:00,Sell,221.49,221.49,-226.141290
01/16/2020 14:50:00,Sell,221.6,221.4,-21.90850
01/16/2020 15:25:00,Sell,221.49,222.21,-960.687000
01/17/2020 14:30:00,Sell,222.815,222.725,-133.9649300
01/17/2020 15:20:00,Sell,222.84,222.72,-103.705020
01/17/2020 15:45:00,Buy,222.64,222.5476,-317.82874420
