EntryTime,Signal,EntryPrice,ExitPrice,ProfitLoss
01/02/2025 14:30:00,Buy,512.43,515.9152,1446.89034380
01/02/2025 15:20:00,Buy,512.54,513.5694,253.00919700
01/02/2025 16:00:00,Buy,510.8557,514.3006,1442.70235020
01/02/2025 17:05:00,Buy,513.0025,513.87,174.55342875
01/02/2025 17:20:00,Buy,511.96,509.73,-1353.977430
01/02/2025 17:35:00,Buy,507.41,507.92,1.158160
01/02/2025 18:00:00,Buy,506.27,507.67,443.835910
01/02/2025 19:15:00,Buy,507.9401,508.71,129.74117520
01/02/2025 19:30:00,Buy,508.39,510.05,570.786880
01/02/2025 20:25:00,Buy,509.82,510.05,-138.847760
01/02/2025 20:50:00,Buy,509.88,510.64,123.871040
01/03/2025 14:30:00,Buy,514.2197,516.09,666.73141380
01/03/2025 14:45:00,Buy,514.93,516.37,454.780200
01/03/2025 15:10:00,Buy,514.61,515.29,81.369650
01/03/2025 15:45:00,Buy,515.21,516.44,352.088275
01/03/2025 16:30:00,Buy,517.05,517.08,-239.635980
01/03/2025 18:00:00,Buy,517.25,517.47,-146.003760
01/03/2025 18:10:00,Buy,517.555,518.23,77.1397825
01/06/2025 14:30:00,Buy,525.17,526.34,311.814580
01/06/2025 14:50:00,Buy,526.37,527.28,185.073525
01/06/2025 18:55:00,Buy,523.38,523.45,-220.359690
01/06/2025 19:15:00,Buy,523.37,523.555,-164.4927750
01/06/2025 19:25:00,Buy,523.49,523.36,-317.564550
01/06/2025 19:55:00,Buy,522.34,523.94,523.353960
01/06/2025 20:30:00,Buy,524.02,524.27,-132.960325
01/07/2025 14:30:00,Buy,524.6,525.03,-45.985275
01/07/2025 14:45:00,Buy,524.82,524.7838,-271.52491960
01/07/2025 15:05:00,Buy,520.207,521.05,157.3172920
01/07/2025 15:30:00,Buy,518.65,519.76,289.489550
01/07/2025 16:10:00,Buy,518.92,519.604,80.7216200
01/07/2025 16:50:00,Buy,517.3,517.31,-249.594060
01/07/2025 17:25:00,Buy,516.833,517.51,78.6356220
01/07/2025 17:35:00,Buy,516.94,518.42,473.461440
01/07/2025 18:15:00,Buy,518.52,518.63,-200.610325
01/07/2025 18:40:00,Buy,517.3,517.17,-318.439620
01/07/2025 18:50:00,Buy,517.2,517.281,-214.6303260
01/07/2025 20:25:00,Buy,514.4228,515.57,312.30857840
01/08/2025 14:35:00,Buy,513.77,515.41,557.077950
01/08/2025 14:50:00,Buy,514.21,514.8,37.445520
01/08/2025 15:10:00,Buy,512.38,513.97,536.258850
01/08/2025 16:00:00,Buy,514.15,514.6207,-21.71161895
01/08/2025 16:15:00,Buy,514.59,515.935,411.5498000
01/08/2025 17:25:00,Buy,511.14,513,675.312930
01/08/2025 18:00:00,Buy,514.28,515.31,257.087295
01/08/2025 18:45:00,Buy,514.77,515.975,344.1241225
01/08/2025 19:10:00,Buy,514.44,515.9,472.415000
01/08/2025 19:35:00,Buy,514.81,514.79,-267.400000
01/08/2025 20:10:00,Buy,513.8701,515.035,325.87417245
01/08/2025 20:30:00,Buy,514.54,514.89,-82.522215
01/08/2025 20:45:00,Buy,514.71,515.3101,42.54497500
01/10/2025 14:40:00,Buy,509.77,507.75,-1277.023800
01/10/2025 15:00:00,Buy,505.47,508.195,1124.6109225
01/10/2025 16:00:00,Buy,505.9389,506.1,-175.56400005
01/10/2025 16:25:00,Buy,505.46,506.19,114.105075
01/10/2025 16:55:00,Buy,504.5,510.35,2724.713250
01/10/2025 18:50:00,Buy,510.26,510.94,86.394000
01/10/2025 19:00:00,Buy,509.8163,508.67,-844.32700650
01/10/2025 19:35:00,Buy,508.92,508.92,-259.549200
01/13/2025 14:30:00,Buy,501.2,502.1,205.94695
01/13/2025 15:10:00,Buy,501.43,503.96,1048.116685
01/13/2025 16:00:00,Buy,501.735,501.258,-507.8396835
01/13/2025 16:10:00,Buy,501.27,501.25,-270.012680
01/13/2025 16:50:00,Buy,501.37,500.53,-694.612100
01/13/2025 17:05:00,Buy,501.7239,502.8,296.10043380
01/13/2025 17:20:00,Buy,503.1,503.05,-284.833625
01/13/2025 18:15:00,Buy,503.59,503.68,-212.608390
01/13/2025 18:40:00,Buy,503.68,504.6,213.752040
01/13/2025 18:50:00,Buy,503.87,504.24,-68.904270
01/13/2025 19:05:00,Buy,503.75,503.2799,-500.43808430
01/13/2025 19:15:00,Buy,503.09,504.23,327.078760
01/13/2025 19:45:00,Buy,503.89,504.03,-186.711480
01/13/2025 20:20:00,Buy,503.925,505.89,749.0274525
01/14/2025 14:30:00,Buy,508.71,509.74,265.595250
01/14/2025 14:40:00,Buy,509.69,508.82,-702.040795
01/14/2025 14:50:00,Buy,507.2194,508.93,613.28790300
01/14/2025 16:00:00,Buy,504.28,504.8099,13.03249570
01/14/2025 16:15:00,Buy,504.58,505.23,74.578830
01/14/2025 16:55:00,Buy,502.79,503.44,75.792660
01/14/2025 17:30:00,Buy,502.5082,505.44,1255.18599030
01/14/2025 18:35:00,Buy,505.92,506.4301,2.02527420
01/14/2025 18:45:00,Buy,506.79,507.03,-137.458650
01/14/2025 19:20:00,Buy,507.09,506.77,-425.042020
01/14/2025 20:00:00,Buy,501.94,506.22,1959.702480
01/15/2025 14:30:00,Buy,513.35,516.68,1438.457335
01/15/2025 15:45:00,Buy,515.38,515.77,-64.294400
01/15/2025 15:55:00,Buy,514.65,515.5,171.481600
01/15/2025 16:40:00,Buy,513.44,514.46,260.109700
01/15/2025 17:10:00,Buy,514.4649,514.365,-315.14356935
01/15/2025 17:20:00,Buy,514.33,514.7939,-25.98958035
01/15/2025 17:35:00,Buy,515.57,514.6801,-717.96780055
01/15/2025 18:05:00,Buy,515.2682,515.87,43.97775900
01/16/2025 14:30:00,Buy,517.27,517.8,6.344685
01/16/2025 15:00:00,Buy,516.26,516.91,68.041650
01/16/2025 15:10:00,Buy,515.9,516.69,139.589550
01/16/2025 15:25:00,Buy,516.16,515.9437,-373.49944350
01/16/2025 15:35:00,Buy,516.79,517.885,294.0302125
01/16/2025 16:35:00,Buy,515.95,516.08,-196.867650
01/16/2025 17:00:00,Buy,516.9099,516.83,-303.75590455
01/16/2025 18:45:00,Buy,514.005,514.45,-35.3752525
01/16/2025 18:55:00,Buy,514.16,515.2701,304.24170945
01/16/2025 19:20:00,Buy,514.67,516.26,549.087385
01/16/2025 20:15:00,Buy,515.38,515.0229,-445.74604095
01/17/2025 14:35:00,Buy,519.97,521.39,455.055920
01/17/2025 16:05:00,Buy,521.35,521.58,-147.189825
01/17/2025 16:15:00,Buy,521.5,522.18,79.870800
01/17/2025 17:00:00,Buy,521.1986,521.61,-55.55217150
01/17/2025 17:45:00,Buy,522.33,522.69,-81.905040
01/17/2025 19:20:00,Buy,522.75,522.57,-354.140640
01/17/2025 20:35:00,Buy,522.19,522.25,-232.958880
01/21/2025 14:40:00,Buy,522.31,523.08,124.394415
01/21/2025 14:50:00,Buy,521.47,522.62,316.489320
01/21/2025 15:10:00,Buy,520.34,521.83,490.270990
01/21/2025 15:50:00,Buy,522.48,523.1405,69.53332375
01/21/2025 16:20:00,Buy,522.54,522.08,-496.066550
01/21/2025 16:45:00,Buy,522.78,523.46,78.910640
01/21/2025 17:10:00,Buy,523.5785,525.2004,552.04780665
01/21/2025 20:30:00,Buy,525.17,525.78,42.431550
01/22/2025 14:30:00,Buy,530.64,532.25,536.041835
01/22/2025 15:55:00,Buy,531.45,532.33,173.358780
01/22/2025 16:30:00,Buy,532.765,533.08,-108.3074825
01/22/2025 20:45:00,Buy,531.85,531.96,-209.686785
01/22/2025 20:55:00,Buy,531.51,531.15,-442.991010
01/23/2025 14:30:00,Buy,529.26,529.6315,-78.65698350
01/23/2025 14:50:00,Buy,529.3763,529.3041,-299.56701960
01/23/2025 16:40:00,Buy,530.61,530.7934,-172.60894490
01/23/2025 17:40:00,Buy,529.65,530.17,-4.925270
01/23/2025 18:45:00,Buy,530.6401,530.22,-471.46290480
01/23/2025 20:25:00,Buy,530.98,531.86,172.547100
01/24/2025 14:30:00,Buy,532.38,533.43,255.444930
01/24/2025 15:20:00,Buy,532.2,531.74,-491.025150
01/24/2025 16:55:00,Buy,531.49,531.49,-262.556060
01/24/2025 18:55:00,Buy,528.69,528.84,-187.867440
01/24/2025 20:00:00,Buy,529.19,529.76,20.100400
01/27/2025 14:35:00,Buy,514.825,515.32,-10.2369750
01/27/2025 15:00:00,Buy,514.59,516.77,848.803200
01/27/2025 16:20:00,Buy,513.24,512.965,-404.2965825
01/27/2025 16:30:00,Buy,513.01,514.02,254.200320
01/27/2025 16:55:00,Buy,512.9199,513.91,244.53943065
01/27/2025 17:05:00,Buy,512.82,513.1299,-104.17744935
01/27/2025 17:45:00,Buy,512.17,512.64,-21.796170
01/27/2025 18:45:00,Buy,511.98,513.925,736.0724150
01/27/2025 19:30:00,Buy,513.28,512.9,-459.048260
01/27/2025 19:40:00,Buy,511.86,515.5,1610.054800
01/28/2025 14:30:00,Buy,514.18,518.48,1948.590050
01/28/2025 15:30:00,Buy,518.21,518.61,-60.981150
01/28/2025 15:50:00,Buy,517.81,518.9,294.397175
01/28/2025 16:30:00,Buy,518.01,518.6157,45.09176940
01/28/2025 16:50:00,Buy,518.83,521.68,1199.818675
01/28/2025 18:25:00,Buy,521.2301,521.3394,-212.17214625
01/28/2025 19:00:00,Buy,520.6,522.96,946.683300
01/28/2025 20:55:00,Buy,521.86,521.57,-418.844940
01/29/2025 14:40:00,Buy,520.25,520.11,-341.313060
01/29/2025 14:55:00,Buy,520.5403,520.7941,-137.70347520
01/29/2025 15:40:00,Buy,519.4305,520.21,133.99475100
01/29/2025 15:50:00,Buy,520.61,519.88,-645.126420
01/29/2025 16:20:00,Buy,520.31,520.2659,-290.65979425
01/29/2025 16:55:00,Buy,519.67,520.61,216.227900
01/29/2025 17:15:00,Buy,520.705,520.8957,-169.67157990
01/29/2025 18:00:00,Buy,517.29,519.715,985.6592075
01/29/2025 19:00:00,Buy,518.46,521.27,1186.289930
01/29/2025 19:55:00,Buy,521.01,520.52,-523.576270
01/29/2025 20:15:00,Buy,520.025,521.56,525.3594850
01/29/2025 20:50:00,Buy,520.73,519.07,-1129.188200
01/30/2025 14:35:00,Buy,523.7399,525.82,797.87918565
01/30/2025 15:25:00,Buy,520.9053,522.03,311.87112495
01/30/2025 15:50:00,Buy,520.34,519.5056,-701.53921040
01/30/2025 16:20:00,Buy,520.74,522.58,681.581780
01/30/2025 17:15:00,Buy,521.08,520.654,-489.5302390
01/30/2025 17:40:00,Buy,520.5701,521.37,144.20678415
01/30/2025 18:05:00,Buy,521.7,522.24,9.303480
01/30/2025 19:45:00,Buy,523.36,523.59,-151.139625
01/30/2025 20:35:00,Buy,522.47,523.35,183.901350
01/31/2025 14:30:00,Buy,527.83,530.63,1158.092700
01/31/2025 16:35:00,Buy,529.94,530.145,-165.7716750
01/31/2025 17:00:00,Buy,529.79,529.97,-178.438800
01/31/2025 17:20:00,Buy,530.53,530.8,-132.678485
01/31/2025 17:30:00,Buy,530.4157,530.425,-265.25025815
